Unnamed: 0,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,revenue
117025,546321,21172,PARTY METAL SIGN ,12,2011-03-11 09:39:00,1.45,16475.0,United Kingdom,17.4
117042,546324,22993,SET OF 4 PANTRY JELLY MOULDS,24,2011-03-11 09:54:00,1.25,13265.0,United Kingdom,30.0
117140,546365,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-11 11:35:00,0.55,12520.0,Germany,13.2
117276,546377,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,48,2011-03-11 12:13:00,1.69,15049.0,United Kingdom,81.12
117337,546382,22296,HEART IVORY TRELLIS LARGE,12,2011-03-11 12:44:00,1.65,18149.0,United Kingdom,19.8
117351,546383,21063,PARTY INVITES JAZZ HEARTS,12,2011-03-11 12:54:00,0.85,13654.0,United Kingdom,10.2
117397,546385,82600,NO SINGING METAL SIGN,48,2011-03-11 13:13:00,1.85,16652.0,United Kingdom,88.8
117425,546387,22960,JAM MAKING SET WITH JARS,12,2011-03-11 13:34:00,3.75,16766.0,United Kingdom,45.0
117554,546389,22840,ROUND CAKE TIN VINTAGE RED,2,2011-03-11 13:56:00,7.95,16801.0,United Kingdom,15.9
117649,546394,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-03-11 14:26:00,3.75,17164.0,United Kingdom,15.0
117670,546396,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,4,2011-03-11 14:35:00,2.1,13226.0,United Kingdom,8.4
117690,546398,22961,JAM MAKING SET PRINTED,96,2011-03-11 14:52:00,1.25,13043.0,United Kingdom,120.0
117696,546399,22084,PAPER CHAIN KIT EMPIRE,24,2011-03-11 14:58:00,2.95,14352.0,United Kingdom,70.8
117735,546405,48138,DOORMAT UNION FLAG,20,2011-03-11 16:05:00,6.75,17351.0,United Kingdom,135.0
117909,546414,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-03-13 10:25:00,8.5,16768.0,United Kingdom,17.0
118026,546419,22926,IVORY GIANT GARDEN THERMOMETER,2,2011-03-13 11:06:00,5.95,16693.0,United Kingdom,11.9
118201,546424,21889,WOODEN BOX OF DOMINOES,1,2011-03-13 12:51:00,1.25,13956.0,United Kingdom,1.25
118268,546426,21390,FILIGRIS HEART WITH BUTTERFLY,4,2011-03-13 13:46:00,1.25,13708.0,United Kingdom,5.0
118436,546430,20724,RED RETROSPOT CHARLOTTE BAG,2,2011-03-13 15:55:00,0.85,15918.0,United Kingdom,1.7
118509,546435,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-14 09:37:00,0.55,15671.0,United Kingdom,13.2
118522,546436,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-03-14 09:42:00,7.95,14962.0,United Kingdom,15.9
118535,546437,23053,RECYCLED ACAPULCO MAT PINK,2,2011-03-14 09:46:00,8.25,16807.0,United Kingdom,16.5
118572,546438,22824,3 TIER SWEETHEART GARDEN SHELF,4,2011-03-14 09:59:00,32.95,15125.0,United Kingdom,131.8
118601,546440,22357,KINGS CHOICE BISCUIT TIN,4,2011-03-14 10:31:00,4.25,16871.0,United Kingdom,17.0
118632,546443,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,240,2011-03-14 10:41:00,0.29,12901.0,United Kingdom,69.6
118769,546480,22656,VINTAGE BLUE KITCHEN CABINET,1,2011-03-14 11:38:00,295.0,13452.0,United Kingdom,295.0
118861,546498,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,4,2011-03-14 11:44:00,0.85,15493.0,United Kingdom,3.4
118887,546502,22522,CHILDS GARDEN FORK BLUE ,1,2011-03-14 11:46:00,0.85,16005.0,United Kingdom,0.85
119198,546533,21136,PAINTED METAL PEARS ASSORTED,8,2011-03-14 13:53:00,1.69,15388.0,Canada,13.52
119509,546545,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-03-14 15:48:00,2.95,16804.0,United Kingdom,5.9
119579,546553,85093,CANDY SPOT EGG WARMER HARE,48,2011-03-15 08:52:00,0.39,13499.0,United Kingdom,18.72
119702,546563,22859,EASTER TIN BUNNY BOUQUET,12,2011-03-15 10:49:00,1.65,15047.0,United Kingdom,19.8
119820,546624,22074,6 RIBBONS SHIMMERING PINKS ,12,2011-03-15 11:38:00,1.65,14193.0,United Kingdom,19.8
119844,546625,21498,RED RETROSPOT WRAP ,25,2011-03-15 11:45:00,0.42,17542.0,United Kingdom,10.5
119857,546632,84978,HANGING HEART JAR T-LIGHT HOLDER,72,2011-03-15 12:05:00,1.06,17080.0,United Kingdom,76.32
119896,546635,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-03-15 12:11:00,0.55,16392.0,United Kingdom,0.55
119970,546638,22418,10 COLOUR SPACEBOY PEN,24,2011-03-15 12:52:00,0.85,15106.0,United Kingdom,20.4
120031,546643,22962,JAM JAR WITH PINK LID,12,2011-03-15 13:23:00,0.85,16214.0,United Kingdom,10.2
120072,546646,21399,BLUE POLKADOT COFFEE MUG,6,2011-03-15 13:49:00,0.39,13716.0,United Kingdom,2.34
120529,546658,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-03-15 14:21:00,1.25,15150.0,United Kingdom,15.0
120590,C546664,22504,CABIN BAG VINTAGE RETROSPOT,-1,2011-03-15 14:41:00,29.95,16061.0,United Kingdom,-29.95
120642,546669,22293,HANGING CHICK GREEN DECORATION,24,2011-03-15 15:36:00,1.45,14226.0,United Kingdom,34.8
120831,546679,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-03-15 16:47:00,3.75,13121.0,United Kingdom,7.5
120868,546681,22983,CARD BILLBOARD FONT,12,2011-03-16 08:29:00,0.42,16297.0,United Kingdom,5.04
120881,546682,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-16 08:31:00,1.25,12994.0,United Kingdom,15.0
120932,546684,21844,RED RETROSPOT MUG,36,2011-03-16 09:47:00,2.55,16152.0,United Kingdom,91.8
120959,546686,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-03-16 09:52:00,1.95,14636.0,United Kingdom,19.5
120988,546687,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-03-16 09:58:00,9.95,16040.0,United Kingdom,9.95
121020,546691,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-03-16 10:45:00,2.55,15793.0,United Kingdom,81.6
121125,546737,20685,DOORMAT RED RETROSPOT,2,2011-03-16 11:52:00,7.95,13358.0,United Kingdom,15.9
121211,546742,22084,PAPER CHAIN KIT EMPIRE,4,2011-03-16 12:26:00,2.95,12849.0,United Kingdom,11.8
121232,546748,20829,GLITTER HANGING BUTTERFLY STRING,16,2011-03-16 12:42:00,2.1,15182.0,United Kingdom,33.6
121272,546752,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-16 12:55:00,2.95,13299.0,United Kingdom,17.7
121311,546753,21328,BALLOONS  WRITING SET ,2,2011-03-16 13:00:00,1.65,16383.0,United Kingdom,3.3
121367,546757,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-16 13:44:00,2.95,15381.0,United Kingdom,17.7
121397,546760,84991,60 TEATIME FAIRY CAKE CASES,24,2011-03-16 14:00:00,0.55,12597.0,Spain,13.2
121561,546772,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-03-16 15:34:00,1.06,15030.0,United Kingdom,101.76
121734,546780,22624,IVORY KITCHEN SCALES,43,2011-03-17 07:40:00,7.65,12435.0,Denmark,328.95
121756,546781,21892,TRADITIONAL WOODEN CATCH CUP GAME ,24,2011-03-17 09:03:00,1.25,12955.0,United Kingdom,30.0
121800,546784,21232,STRAWBERRY CERAMIC TRINKET BOX,24,2011-03-17 09:49:00,1.25,18189.0,United Kingdom,30.0
121847,546788,21948,SET OF 6 CAKE CHOPSTICKS,36,2011-03-17 10:02:00,1.25,13946.0,United Kingdom,45.0
121897,546791,20974,12 PENCILS SMALL TUBE SKULL,24,2011-03-17 10:38:00,0.65,17716.0,United Kingdom,15.6
121917,546828,22502,PICNIC BASKET WICKER SMALL,12,2011-03-17 11:56:00,5.95,13185.0,United Kingdom,71.4
121918,546829,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-03-17 12:00:00,1.25,14840.0,United Kingdom,15.0
121947,546832,22380,TOY TIDY SPACEBOY  ,50,2011-03-17 12:18:00,1.85,13216.0,United Kingdom,92.5
121960,546837,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,2011-03-17 12:37:00,7.95,13650.0,United Kingdom,15.9
122023,546846,22408,MONEY BOX CONFECTIONERY DESIGN,2,2011-03-17 12:47:00,1.25,13533.0,United Kingdom,2.5
122125,546850,22027,TEA PARTY BIRTHDAY CARD,12,2011-03-17 13:20:00,0.42,13268.0,United Kingdom,5.04
122251,546856,20726,LUNCH BAG WOODLAND,10,2011-03-17 14:12:00,1.65,15433.0,United Kingdom,16.5
122273,546857,21982,PACK OF 12 SUKI TISSUES ,12,2011-03-17 14:19:00,0.29,12937.0,United Kingdom,3.48
122282,C546859,M,Manual,-102,2011-03-17 14:39:00,5.45,17603.0,United Kingdom,-555.9
122341,546862,82578,KITCHEN METAL SIGN,12,2011-03-17 15:34:00,0.55,16216.0,United Kingdom,6.6
122355,546863,16014,SMALL CHINESE STYLE SCISSOR,60,2011-03-17 15:41:00,0.42,16377.0,United Kingdom,25.2
122446,546874,22423,REGENCY CAKESTAND 3 TIER,16,2011-03-17 16:33:00,10.95,16976.0,United Kingdom,175.2
122474,546875,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-03-17 16:38:00,0.85,12514.0,Italy,8.5
122504,546877,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-03-17 16:58:00,1.25,18210.0,United Kingdom,15.0
122505,546878,22423,REGENCY CAKESTAND 3 TIER,20,2011-03-17 17:13:00,4.0,13631.0,United Kingdom,80.0
122521,546882,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-03-17 17:26:00,3.75,14422.0,United Kingdom,15.0
123611,546908,22727,ALARM CLOCK BAKELIKE RED ,4,2011-03-17 18:59:00,3.75,15648.0,United Kingdom,15.0
123674,546911,84927A,WAKE UP COCKEREL TILE HOOK,6,2011-03-17 19:47:00,2.1,17725.0,United Kingdom,12.6
123730,546912,22189,CREAM HEART CARD HOLDER,4,2011-03-17 20:12:00,3.95,15861.0,United Kingdom,15.8
123801,546914,22961,JAM MAKING SET PRINTED,24,2011-03-18 08:12:00,1.45,13072.0,United Kingdom,34.8
123821,546915,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-03-18 08:31:00,1.65,15695.0,United Kingdom,19.8
123920,546922,20685,DOORMAT RED RETROSPOT,10,2011-03-18 09:59:00,6.75,14110.0,United Kingdom,67.5
123937,546924,21313,GLASS HEART T-LIGHT HOLDER ,12,2011-03-18 10:06:00,0.85,14059.0,United Kingdom,10.2
123956,546927,22629,SPACEBOY LUNCH BOX ,24,2011-03-18 10:15:00,1.95,16672.0,United Kingdom,46.8
124106,546950,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2011-03-18 11:24:00,4.95,16511.0,United Kingdom,4.95
124496,546980,84884A,ANT WHITE WIRE HEART SPIRAL,5,2011-03-18 12:18:00,3.95,13591.0,United Kingdom,19.75
124485,546979,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-18 12:18:00,0.55,16256.0,United Kingdom,13.2
124518,546981,22970,LONDON BUS COFFEE MUG,6,2011-03-18 12:21:00,2.55,14066.0,United Kingdom,15.3
124558,546982,22227,HANGING HEART MIRROR DECORATION ,3,2011-03-18 12:26:00,0.65,15483.0,United Kingdom,1.95
124606,546983,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-03-18 12:27:00,6.35,16626.0,United Kingdom,12.7
124668,546984,22273,FELTCRAFT DOLL MOLLY,1,2011-03-18 12:35:00,2.95,15019.0,United Kingdom,2.95
124694,546985,21320,GLASS CHALICE GREEN  LARGE ,6,2011-03-18 12:41:00,2.55,18270.0,United Kingdom,15.3
124775,546990,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-03-18 12:59:00,0.95,14315.0,United Kingdom,11.4
124856,546993,82582,AREA PATROLLED METAL SIGN,4,2011-03-18 13:19:00,2.1,17921.0,United Kingdom,8.4
124890,546995,20992,JAZZ HEARTS PURSE NOTEBOOK,8,2011-03-18 13:25:00,0.85,14041.0,United Kingdom,6.8
124896,546996,84946,ANTIQUE SILVER TEA GLASS ETCHED,12,2011-03-18 13:27:00,1.25,17060.0,United Kingdom,15.0
124920,546998,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-03-18 13:32:00,9.95,16023.0,United Kingdom,19.9
124948,546999,82582,AREA PATROLLED METAL SIGN,72,2011-03-18 13:47:00,1.85,17133.0,United Kingdom,133.2
124991,547002,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-03-18 14:02:00,1.49,12878.0,United Kingdom,17.88
124997,547003,15044D,RED PAPER PARASOL,10,2011-03-18 14:13:00,2.95,14155.0,United Kingdom,29.5
125087,547018,37342,POLKADOT COFFEE CUP & SAUCER PINK,4,2011-03-18 14:53:00,0.79,17043.0,United Kingdom,3.16
125139,547021,22611,VINTAGE UNION JACK SHOPPING BAG,3,2011-03-18 15:43:00,4.95,13046.0,United Kingdom,14.85
125168,547026,22634,CHILDS BREAKFAST SET SPACEBOY ,2,2011-03-18 17:07:00,9.95,14633.0,United Kingdom,19.9
125223,547030,22150,3 STRIPEY MICE FELTCRAFT,6,2011-03-20 10:17:00,1.95,12948.0,United Kingdom,11.7
125287,547038,22499,WOODEN UNION JACK BUNTING,18,2011-03-20 10:51:00,5.95,15703.0,United Kingdom,107.1
125535,547044,22457,NATURAL SLATE HEART CHALKBOARD ,12,2011-03-20 11:33:00,2.95,14071.0,United Kingdom,35.4
125585,547049,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-03-20 11:56:00,2.95,17134.0,United Kingdom,17.7
125603,547050,47599A,PINK PARTY BAGS,6,2011-03-20 12:02:00,2.1,17795.0,United Kingdom,12.6
125616,547051,21877,HOME SWEET HOME MUG,12,2011-03-20 12:06:00,1.25,12902.0,United Kingdom,15.0
125652,C547054,M,Manual,-1,2011-03-20 12:11:00,6.95,16444.0,United Kingdom,-6.95
125723,547058,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-03-20 12:44:00,2.95,14232.0,United Kingdom,17.7
125743,547059,22423,REGENCY CAKESTAND 3 TIER,10,2011-03-20 12:50:00,12.75,14693.0,United Kingdom,127.5
125775,547061,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-03-20 13:21:00,0.55,12407.0,Belgium,13.2
125823,547062,22216,T-LIGHT HOLDER WHITE LACE,4,2011-03-20 13:28:00,0.85,16728.0,United Kingdom,3.4
126150,547064,22823,CHEST NATURAL WOOD 20 DRAWERS,1,2011-03-20 13:38:00,125.0,16096.0,United Kingdom,125.0
126216,547068,22386,JUMBO BAG PINK POLKADOT,10,2011-03-20 13:48:00,1.95,13985.0,United Kingdom,19.5
126351,547072,21238,RED RETROSPOT CUP,8,2011-03-20 14:01:00,0.85,13592.0,United Kingdom,6.8
126434,547076,21626,VINTAGE UNION JACK PENNANT,12,2011-03-20 14:37:00,1.95,15140.0,United Kingdom,23.4
126442,547077,47566,PARTY BUNTING,6,2011-03-20 14:38:00,4.95,12843.0,United Kingdom,29.7
126454,547078,21181,PLEASE ONE PERSON METAL SIGN,36,2011-03-20 14:41:00,2.1,14408.0,United Kingdom,75.6
126474,547079,22804,CANDLEHOLDER PINK HANGING HEART,2,2011-03-20 15:02:00,2.95,15408.0,United Kingdom,5.9
126489,547080,22857,ASSORTED EASTER GIFT TAGS,24,2011-03-20 15:06:00,0.85,15445.0,United Kingdom,20.4
126537,547083,22980,PANTRY SCRUBBING BRUSH,2,2011-03-20 15:21:00,1.65,15452.0,United Kingdom,3.3
126605,547088,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-20 16:02:00,0.55,14223.0,United Kingdom,13.2
126637,547092,22617,BAKING SET SPACEBOY DESIGN,3,2011-03-21 08:18:00,4.95,16619.0,United Kingdom,14.85
126663,547093,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2011-03-21 08:20:00,0.42,14762.0,United Kingdom,10.08
126681,547094,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-03-21 08:39:00,9.95,13934.0,United Kingdom,9.95
126726,547096,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-03-21 09:13:00,2.95,15669.0,United Kingdom,17.7
126760,547098,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-03-21 10:13:00,1.25,16384.0,United Kingdom,15.0
126779,547099,84763,ZINC FINISH 15CM PLANTER POTS,12,2011-03-21 10:30:00,1.25,18224.0,United Kingdom,15.0
126857,547102,22322,BIRD DECORATION GREEN POLKADOT,12,2011-03-21 10:41:00,0.85,14245.0,United Kingdom,10.2
127019,547122,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-03-21 11:52:00,3.75,17678.0,United Kingdom,15.0
127059,547192,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-03-21 12:32:00,1.45,15855.0,United Kingdom,17.4
127192,547200,84313B,BLUE TV TRAY TABLE ,1,2011-03-21 13:01:00,1.95,16036.0,United Kingdom,1.95
127298,547207,75049L,LARGE CIRCULAR MIRROR MOBILE,12,2011-03-21 14:25:00,1.25,17763.0,United Kingdom,15.0
127420,547221,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-03-21 15:06:00,2.95,13262.0,United Kingdom,17.7
127568,547233,22938,CUPCAKE LACE PAPER SET 6,12,2011-03-21 16:20:00,1.95,17152.0,United Kingdom,23.4
127702,547245,21243,PINK  POLKADOT PLATE ,8,2011-03-22 08:49:00,1.69,14632.0,United Kingdom,13.52
128300,547252,21754,HOME BUILDING BLOCK WORD,3,2011-03-22 10:13:00,5.95,13900.0,United Kingdom,17.85
128472,547340,22499,WOODEN UNION JACK BUNTING,48,2011-03-22 11:53:00,4.95,14875.0,United Kingdom,237.6
128494,547349,22467,GUMBALL COAT RACK,6,2011-03-22 12:02:00,2.55,15132.0,United Kingdom,15.3
128524,547350,22491,PACK OF 12 COLOURED PENCILS,12,2011-03-22 12:05:00,0.85,17272.0,United Kingdom,10.2
128809,547360,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-03-22 12:30:00,1.45,16135.0,United Kingdom,17.4
128900,547366,22082,RIBBON REEL STRIPES DESIGN ,10,2011-03-22 13:02:00,1.65,12831.0,United Kingdom,16.5
128934,547367,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-03-22 13:11:00,2.55,15437.0,United Kingdom,2.55
128946,C547368,21931,JUMBO STORAGE BAG SUKI,-1,2011-03-22 13:13:00,1.95,16809.0,United Kingdom,-1.95
128967,547370,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-03-22 13:32:00,4.95,14711.0,United Kingdom,4.95
128980,547371,82494L,WOODEN FRAME ANTIQUE WHITE ,12,2011-03-22 13:38:00,2.95,14377.0,United Kingdom,35.4
128995,547372,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-03-22 13:46:00,9.95,16374.0,United Kingdom,9.95
129116,547375,22088,PAPER BUNTING COLOURED LACE,12,2011-03-22 14:24:00,2.95,13196.0,United Kingdom,35.4
129305,547382,47566,PARTY BUNTING,2,2011-03-22 15:31:00,4.95,15457.0,United Kingdom,9.9
129365,547383,POST,POSTAGE,3,2011-03-22 15:42:00,18.0,12613.0,Germany,54.0
129768,547389,21417,COCKLE SHELL DISH,2,2011-03-22 16:08:00,2.1,16721.0,United Kingdom,4.2
130112,547412,21936,RED RETROSPOT PICNIC BAG,5,2011-03-23 09:42:00,2.95,12399.0,Belgium,14.75
130161,547414,22762,CUPBOARD 3 DRAWER MA CAMPAGNE,1,2011-03-23 09:54:00,14.95,17733.0,United Kingdom,14.95
130166,547415,22236,CAKE STAND 3 TIER MAGIC GARDEN,2,2011-03-23 10:08:00,12.75,17102.0,United Kingdom,25.5
130173,547416,22429,ENAMEL MEASURING JUG CREAM,8,2011-03-23 10:15:00,4.25,15410.0,United Kingdom,34.0
130186,547417,21400,RED PUDDING SPOON,24,2011-03-23 10:25:00,0.12,13239.0,United Kingdom,2.88
130256,547420,35914,PINK CHICK EGG WARMER + EGG CUP,12,2011-03-23 10:43:00,0.85,15449.0,United Kingdom,10.2
130278,547428,22667,RECIPE BOX RETROSPOT ,6,2011-03-23 10:51:00,2.95,14870.0,United Kingdom,17.7
130394,547488,85053,FRENCH ENAMEL CANDLEHOLDER,2,2011-03-23 11:30:00,2.1,13821.0,United Kingdom,4.2
130466,547491,22335,HEART DECORATION PAINTED ZINC ,24,2011-03-23 12:05:00,0.65,17096.0,United Kingdom,15.6
130493,547493,POST,POSTAGE,9,2011-03-23 12:06:00,40.0,12818.0,Austria,360.0
130479,547492,POST,POSTAGE,1,2011-03-23 12:06:00,18.0,12604.0,France,18.0
130499,547494,23054,RECYCLED ACAPULCO MAT LAVENDER,4,2011-03-23 12:08:00,8.25,18191.0,United Kingdom,33.0
130563,547497,47504K,ENGLISH ROSE GARDEN SECATEURS,4,2011-03-23 12:15:00,1.95,14461.0,United Kingdom,7.8
130698,547503,22041,"RECORD FRAME 7"" SINGLE SIZE ",6,2011-03-23 12:44:00,2.55,13132.0,United Kingdom,15.3
130753,547507,16161U,WRAP SUKI AND FRIENDS,25,2011-03-23 13:39:00,0.42,16859.0,United Kingdom,10.5
130802,547510,20713,JUMBO BAG OWLS,10,2011-03-23 13:42:00,1.95,15245.0,United Kingdom,19.5
130869,547514,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-03-23 14:00:00,2.95,17486.0,United Kingdom,17.7
130911,547519,16014,SMALL CHINESE STYLE SCISSOR,1000,2011-03-23 14:46:00,0.32,16308.0,United Kingdom,320.0
130927,547520,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-03-23 14:55:00,4.95,12564.0,France,19.8
131009,547541,85099B,JUMBO BAG RED RETROSPOT,100,2011-03-23 15:22:00,1.65,14607.0,United Kingdom,165.0
131010,547546,21232,STRAWBERRY CERAMIC TRINKET BOX,144,2011-03-23 15:26:00,1.06,13249.0,United Kingdom,152.64
131190,547548,72598,SET/12 TAPER CANDLES,1,2011-03-23 15:37:00,0.85,15644.0,United Kingdom,0.85
131360,547555,20749,ASSORTED COLOUR MINI CASES,6,2011-03-23 16:35:00,7.95,14075.0,United Kingdom,47.7
131382,547556,47566,PARTY BUNTING,4,2011-03-23 16:45:00,4.95,17250.0,United Kingdom,19.8
131397,547558,22986,GINGHAM ROSE WRAP,50,2011-03-23 17:25:00,0.42,17966.0,United Kingdom,21.0
131408,547561,22935,BAKING MOULD ROSE MILK CHOCOLATE,12,2011-03-24 08:44:00,3.25,14129.0,United Kingdom,39.0
131434,547563,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-03-24 08:56:00,1.65,15651.0,United Kingdom,19.8
131454,547565,21677,HEARTS  STICKERS,12,2011-03-24 09:21:00,0.85,13035.0,United Kingdom,10.2
131530,547568,21042,RED RETROSPOT APRON ,3,2011-03-24 09:50:00,5.95,13341.0,United Kingdom,17.85
131594,547572,85194S,HANGING SPRING FLOWER EGG SMALL,24,2011-03-24 10:03:00,0.65,13512.0,United Kingdom,15.6
131609,547576,20682,RED RETROSPOT CHILDRENS UMBRELLA,6,2011-03-24 10:37:00,3.25,16620.0,United Kingdom,19.5
131746,547639,22150,3 STRIPEY MICE FELTCRAFT,6,2011-03-24 11:34:00,1.95,17698.0,United Kingdom,11.7
131761,547644,22055,MINI CAKE STAND  HANGING STRAWBERY,16,2011-03-24 11:38:00,1.65,14267.0,United Kingdom,26.4
132257,547658,21166,COOK WITH WINE METAL SIGN ,2,2011-03-24 13:04:00,2.08,13736.0,United Kingdom,4.16
132391,547663,22191,IVORY DINER WALL CLOCK,1,2011-03-24 13:16:00,8.5,16022.0,United Kingdom,8.5
132479,547666,22348,TEA BAG PLATE RED RETROSPOT,24,2011-03-24 13:23:00,0.85,14235.0,United Kingdom,20.4
132588,547670,21166,COOK WITH WINE METAL SIGN ,6,2011-03-24 13:41:00,2.08,16769.0,United Kingdom,12.48
132618,547672,84218,BOX/12 CHICK & EGG IN BASKET,4,2011-03-24 13:54:00,1.95,17754.0,United Kingdom,7.8
132662,547684,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-03-24 14:46:00,1.95,12408.0,Belgium,19.5
132744,547690,22621,TRADITIONAL KNITTING NANCY,12,2011-03-24 14:55:00,1.45,16063.0,United Kingdom,17.4
132779,547694,85099F,JUMBO BAG STRAWBERRY,10,2011-03-24 15:12:00,1.95,15178.0,United Kingdom,19.5
132803,547697,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,2011-03-24 16:23:00,0.85,14348.0,United Kingdom,20.4
132997,547714,20979,36 PENCILS TUBE RED RETROSPOT,32,2011-03-25 08:43:00,1.25,15815.0,United Kingdom,40.0
133261,547762,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-03-25 11:31:00,1.25,13695.0,United Kingdom,15.0
133298,547772,37449,CERAMIC CAKE STAND + HANGING CAKES,1,2011-03-25 11:34:00,9.95,17979.0,United Kingdom,9.95
133454,547787,85099B,JUMBO BAG RED RETROSPOT,60,2011-03-25 11:57:00,1.95,13139.0,United Kingdom,117.0
133682,547790,85049C,ROMANTIC PINKS RIBBONS ,12,2011-03-25 12:04:00,1.25,12545.0,Spain,15.0
133727,547793,22300,COFFEE MUG DOG + BALL DESIGN,12,2011-03-25 12:10:00,2.55,14758.0,United Kingdom,30.6
133777,547795,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2011-03-25 12:21:00,6.75,14536.0,United Kingdom,6.75
133885,547803,22920,HERB MARKER BASIL,12,2011-03-25 13:23:00,0.65,13662.0,United Kingdom,7.8
134019,547817,20713,JUMBO BAG OWLS,3,2011-03-25 14:34:00,1.95,17946.0,United Kingdom,5.85
134049,547820,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-03-25 14:46:00,0.29,13743.0,United Kingdom,13.92
134133,547826,84231,EASTER BUNNY WITH BASKET ON BACK,1,2011-03-25 15:08:00,0.65,18078.0,United Kingdom,0.65
134356,547833,22297,HEART IVORY TRELLIS SMALL,24,2011-03-25 17:34:00,1.25,16780.0,United Kingdom,30.0
134470,547843,79302M,"ART LIGHTS,FUNK MONKEY",20,2011-03-27 11:22:00,2.55,18273.0,United Kingdom,51.0
134473,547844,22763,KEY CABINET MA CAMPAGNE,2,2011-03-27 11:44:00,9.95,15045.0,United Kingdom,19.9
134632,547860,72802C,VANILLA SCENT CANDLE JEWELLED BOX,3,2011-03-27 12:21:00,4.25,17625.0,United Kingdom,12.75
134806,547867,21588,RETROSPOT GIANT TUBE MATCHES,4,2011-03-27 13:56:00,2.55,13357.0,United Kingdom,10.2
134921,547872,15058B,PINK POLKADOT GARDEN PARASOL,2,2011-03-27 14:34:00,7.95,16777.0,United Kingdom,15.9
134974,547874,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2011-03-27 15:39:00,9.95,14476.0,United Kingdom,9.95
135243,547887,85186A,EASTER BUNNY GARLAND OF FLOWERS,24,2011-03-28 09:30:00,0.42,16245.0,United Kingdom,10.08
135368,547892,22960,JAM MAKING SET WITH JARS,6,2011-03-28 10:15:00,4.25,12669.0,France,25.5
135499,547897,22269,EGG CUP NATURAL CHICKEN,8,2011-03-28 11:36:00,1.25,12792.0,Portugal,10.0
135546,547902,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2011-03-28 11:58:00,8.5,17765.0,United Kingdom,8.5
